"fornavn";"år";"Andel av fødte (prosent)"
"Saleh";"1936";0.005
"Saleh";"1937";0.005
"Saleh";"1938";0.000
"Saleh";"1939";0.004
"Saleh";"1940";0.000
"Saleh";"1941";0.000
"Saleh";"1942";0.004
"Saleh";"1943";0.000
"Saleh";"1944";0.000
"Saleh";"1945";.
"Saleh";"1946";.
"Saleh";"1947";.
"Saleh";"1948";.
"Saleh";"1949";.
"Saleh";"1950";.
"Saleh";"1951";.
"Saleh";"1952";0.012
"Saleh";"1953";.
"Saleh";"1954";.
"Saleh";"1955";.
"Saleh";"1956";.
"Saleh";"1957";.
"Saleh";"1958";.
"Saleh";"1959";.
"Saleh";"1960";.
"Saleh";"1961";0.011
"Saleh";"1962";.
"Saleh";"1963";.
"Saleh";"1964";.
"Saleh";"1965";0.010
"Saleh";"1966";.
"Saleh";"1967";0.010
"Saleh";"1968";.
"Saleh";"1969";.
"Saleh";"1970";0.012
"Saleh";"1971";.
"Saleh";"1972";.
"Saleh";"1973";.
"Saleh";"1974";0.013
"Saleh";"1975";0.016
"Saleh";"1976";.
"Saleh";"1977";0.011
"Saleh";"1978";.
"Saleh";"1979";0.011
"Saleh";"1980";0.011
"Saleh";"1981";.
"Saleh";"1982";.
"Saleh";"1983";0.016
"Saleh";"1984";0.011
"Saleh";"1985";.
"Saleh";"1986";0.015
"Saleh";"1987";0.013
"Saleh";"1988";0.020
"Saleh";"1989";.
"Saleh";"1990";.
"Saleh";"1991";.
"Saleh";"1992";.
"Saleh";"1993";.
"Saleh";"1994";.
"Saleh";"1995";0.011
"Saleh";"1996";.
"Saleh";"1997";.
"Saleh";"1998";.
"Saleh";"1999";.
"Saleh";"2000";.
"Saleh";"2001";.
"Saleh";"2002";0.015
"Saleh";"2003";0.012
"Saleh";"2004";.
"Saleh";"2005";0.015
"Saleh";"2006";.
"Saleh";"2007";0.018
"Saleh";"2008";.
"Saleh";"2009";.
"Saleh";"2010";0.012
"Saleh";"2011";0.021
"Saleh";"2012";.
"Saleh";"2013";0.012
"Saleh";"2014";0.012
"Saleh";"2015";.
"Saleh";"2016";.
"Saleh";"2017";.
"Saleh";"2018";.
"Saleh";"2019";.
"Saleh";"2020";0.017
"Salman";"1880";0.000
"Salman";"1881";0.000
"Salman";"1882";0.000
"Salman";"1883";0.000
"Salman";"1884";0.000
"Salman";"1885";0.000
"Salman";"1886";0.000
"Salman";"1887";0.000
"Salman";"1888";0.000
"Salman";"1889";0.000
"Salman";"1890";0.000
"Salman";"1891";0.000
"Salman";"1892";0.000
"Salman";"1893";0.000
"Salman";"1894";0.000
"Salman";"1895";0.000
"Salman";"1896";0.000
"Salman";"1897";0.000
"Salman";"1898";0.000
"Salman";"1899";0.000
"Salman";"1900";0.000
"Salman";"1901";0.000
"Salman";"1902";0.000
"Salman";"1903";0.000
"Salman";"1904";0.000
"Salman";"1905";0.000
"Salman";"1906";0.000
"Salman";"1907";0.000
"Salman";"1908";0.000
"Salman";"1909";0.000
"Salman";"1910";0.000
"Salman";"1911";0.000
"Salman";"1912";0.000
"Salman";"1913";0.004
"Salman";"1914";0.000
"Salman";"1915";0.000
"Salman";"1916";0.000
"Salman";"1917";0.000
"Salman";"1918";0.000
"Salman";"1919";0.000
"Salman";"1920";0.000
"Salman";"1921";0.000
"Salman";"1922";0.000
"Salman";"1923";0.000
"Salman";"1924";0.000
"Salman";"1925";0.000
"Salman";"1926";0.000
"Salman";"1927";0.000
"Salman";"1928";0.000
"Salman";"1929";0.000
"Salman";"1930";0.000
"Salman";"1931";0.000
"Salman";"1932";0.000
"Salman";"1933";0.005
"Salman";"1934";0.000
"Salman";"1935";0.000
"Salman";"1936";0.000
"Salman";"1937";0.000
"Salman";"1938";0.000
"Salman";"1939";0.000
"Salman";"1940";0.000
"Salman";"1941";0.000
"Salman";"1942";0.000
"Salman";"1943";0.000
"Salman";"1944";0.000
"Salman";"1945";.
"Salman";"1946";.
"Salman";"1947";.
"Salman";"1948";.
"Salman";"1949";.
"Salman";"1950";.
"Salman";"1951";.
"Salman";"1952";.
"Salman";"1953";.
"Salman";"1954";.
"Salman";"1955";.
"Salman";"1956";.
"Salman";"1957";.
"Salman";"1958";.
"Salman";"1959";.
"Salman";"1960";.
"Salman";"1961";.
"Salman";"1962";.
"Salman";"1963";.
"Salman";"1964";.
"Salman";"1965";.
"Salman";"1966";.
"Salman";"1967";.
"Salman";"1968";.
"Salman";"1969";.
"Salman";"1970";.
"Salman";"1971";.
"Salman";"1972";.
"Salman";"1973";.
"Salman";"1974";.
"Salman";"1975";.
"Salman";"1976";.
"Salman";"1977";.
"Salman";"1978";.
"Salman";"1979";0.011
"Salman";"1980";.
"Salman";"1981";0.011
"Salman";"1982";0.011
"Salman";"1983";0.013
"Salman";"1984";.
"Salman";"1985";.
"Salman";"1986";.
"Salman";"1987";.
"Salman";"1988";.
"Salman";"1989";.
"Salman";"1990";.
"Salman";"1991";0.010
"Salman";"1992";.
"Salman";"1993";0.016
"Salman";"1994";0.019
"Salman";"1995";0.013
"Salman";"1996";.
"Salman";"1997";.
"Salman";"1998";0.014
"Salman";"1999";.
"Salman";"2000";0.017
"Salman";"2001";0.012
"Salman";"2002";0.025
"Salman";"2003";0.027
"Salman";"2004";0.015
"Salman";"2005";0.018
"Salman";"2006";0.021
"Salman";"2007";0.012
"Salman";"2008";.
"Salman";"2009";0.031
"Salman";"2010";0.014
"Salman";"2011";0.012
"Salman";"2012";0.018
"Salman";"2013";0.019
"Salman";"2014";0.034
"Salman";"2015";0.022
"Salman";"2016";0.056
"Salman";"2017";0.029
"Salman";"2018";0.044
"Salman";"2019";0.031
"Salman";"2020";.
"Sam";"1880";0.000
"Sam";"1881";0.000
"Sam";"1882";0.000
"Sam";"1883";0.015
"Sam";"1884";0.000
"Sam";"1885";0.000
"Sam";"1886";0.023
"Sam";"1887";0.000
"Sam";"1888";0.010
"Sam";"1889";0.020
"Sam";"1890";0.000
"Sam";"1891";0.008
"Sam";"1892";0.000
"Sam";"1893";0.007
"Sam";"1894";0.021
"Sam";"1895";0.000
"Sam";"1896";0.000
"Sam";"1897";0.000
"Sam";"1898";0.011
"Sam";"1899";0.006
"Sam";"1900";0.000
"Sam";"1901";0.005
"Sam";"1902";0.000
"Sam";"1903";0.000
"Sam";"1904";0.000
"Sam";"1905";0.005
"Sam";"1906";0.005
"Sam";"1907";0.005
"Sam";"1908";0.004
"Sam";"1909";0.000
"Sam";"1910";0.000
"Sam";"1911";0.000
"Sam";"1912";0.004
"Sam";"1913";0.004
"Sam";"1914";0.000
"Sam";"1915";0.000
"Sam";"1916";0.008
"Sam";"1917";0.004
"Sam";"1918";0.000
"Sam";"1919";0.000
"Sam";"1920";0.000
"Sam";"1921";0.000
"Sam";"1922";0.000
"Sam";"1923";0.004
"Sam";"1924";0.004
"Sam";"1925";0.000
"Sam";"1926";0.000
"Sam";"1927";0.004
"Sam";"1928";0.009
"Sam";"1929";0.000
"Sam";"1930";0.009
"Sam";"1931";0.000
"Sam";"1932";0.005
"Sam";"1933";0.000
"Sam";"1934";0.000
"Sam";"1935";0.005
"Sam";"1936";0.000
"Sam";"1937";0.009
"Sam";"1938";0.005
"Sam";"1939";0.000
"Sam";"1940";0.000
"Sam";"1941";0.000
"Sam";"1942";0.004
"Sam";"1943";0.000
"Sam";"1944";0.000
"Sam";"1945";.
"Sam";"1946";.
"Sam";"1947";.
"Sam";"1948";.
"Sam";"1949";.
"Sam";"1950";.
"Sam";"1951";.
"Sam";"1952";.
"Sam";"1953";.
"Sam";"1954";.
"Sam";"1955";.
"Sam";"1956";.
"Sam";"1957";.
"Sam";"1958";.
"Sam";"1959";0.022
"Sam";"1960";0.011
"Sam";"1961";.
"Sam";"1962";0.019
"Sam";"1963";0.011
"Sam";"1964";0.015
"Sam";"1965";.
"Sam";"1966";0.012
"Sam";"1967";0.010
"Sam";"1968";0.010
"Sam";"1969";.
"Sam";"1970";0.010
"Sam";"1971";.
"Sam";"1972";.
"Sam";"1973";0.015
"Sam";"1974";0.013
"Sam";"1975";0.011
"Sam";"1976";0.014
"Sam";"1977";.
"Sam";"1978";0.019
"Sam";"1979";0.016
"Sam";"1980";0.013
"Sam";"1981";0.027
"Sam";"1982";0.024
"Sam";"1983";0.016
"Sam";"1984";0.037
"Sam";"1985";0.018
"Sam";"1986";0.015
"Sam";"1987";.
"Sam";"1988";0.017
"Sam";"1989";0.015
"Sam";"1990";0.022
"Sam";"1991";0.030
"Sam";"1992";0.015
"Sam";"1993";0.021
"Sam";"1994";0.011
"Sam";"1995";0.022
"Sam";"1996";0.024
"Sam";"1997";0.017
"Sam";"1998";0.031
"Sam";"1999";0.022
"Sam";"2000";0.014
"Sam";"2001";0.021
"Sam";"2002";0.018
"Sam";"2003";0.036
"Sam";"2004";0.021
"Sam";"2005";0.024
"Sam";"2006";0.032
"Sam";"2007";0.018
"Sam";"2008";0.020
"Sam";"2009";0.045
"Sam";"2010";0.032
"Sam";"2011";0.041
"Sam";"2012";0.048
"Sam";"2013";0.075
"Sam";"2014";0.062
"Sam";"2015";0.059
"Sam";"2016";0.062
"Sam";"2017";0.065
"Sam";"2018";0.094
"Sam";"2019";0.079
"Sam";"2020";0.103
"Sami";"1880";0.000
"Sami";"1881";0.000
"Sami";"1882";0.000
"Sami";"1883";0.000
"Sami";"1884";0.000
"Sami";"1885";0.000
"Sami";"1886";0.000
"Sami";"1887";0.000
"Sami";"1888";0.000
"Sami";"1889";0.000
"Sami";"1890";0.000
"Sami";"1891";0.000
"Sami";"1892";0.000
"Sami";"1893";0.000
"Sami";"1894";0.000
"Sami";"1895";0.000
"Sami";"1896";0.000
"Sami";"1897";0.000
"Sami";"1898";0.000
"Sami";"1899";0.000
"Sami";"1900";0.000
"Sami";"1901";0.000
"Sami";"1902";0.000
"Sami";"1903";0.000
"Sami";"1904";0.000
"Sami";"1905";0.000
"Sami";"1906";0.000
"Sami";"1907";0.000
"Sami";"1908";0.000
"Sami";"1909";0.000
"Sami";"1910";0.000
"Sami";"1911";0.000
"Sami";"1912";0.000
"Sami";"1913";0.000
"Sami";"1914";0.000
"Sami";"1915";0.000
"Sami";"1916";0.000
"Sami";"1917";0.000
"Sami";"1918";0.000
"Sami";"1919";0.000
"Sami";"1920";0.000
"Sami";"1921";0.000
"Sami";"1922";0.000
"Sami";"1923";0.000
"Sami";"1924";0.000
"Sami";"1925";0.000
"Sami";"1926";0.000
"Sami";"1927";0.000
"Sami";"1928";0.000
"Sami";"1929";0.000
"Sami";"1930";0.000
"Sami";"1931";0.000
"Sami";"1932";0.000
"Sami";"1933";0.000
"Sami";"1934";0.000
"Sami";"1935";0.000
"Sami";"1936";0.000
"Sami";"1937";0.000
"Sami";"1938";0.000
"Sami";"1939";0.000
"Sami";"1940";0.000
"Sami";"1941";0.000
"Sami";"1942";0.000
"Sami";"1943";0.000
"Sami";"1944";0.000
"Sami";"1945";.
"Sami";"1946";.
"Sami";"1947";.
"Sami";"1948";.
"Sami";"1949";.
"Sami";"1950";.
"Sami";"1951";.
"Sami";"1952";.
"Sami";"1953";.
"Sami";"1954";.
"Sami";"1955";.
"Sami";"1956";.
"Sami";"1957";.
"Sami";"1958";.
"Sami";"1959";.
"Sami";"1960";.
"Sami";"1961";.
"Sami";"1962";0.011
"Sami";"1963";.
"Sami";"1964";0.015
"Sami";"1965";.
"Sami";"1966";.
"Sami";"1967";0.010
"Sami";"1968";0.010
"Sami";"1969";0.012
"Sami";"1970";0.027
"Sami";"1971";0.017
"Sami";"1972";0.019
"Sami";"1973";0.013
"Sami";"1974";0.018
"Sami";"1975";0.011
"Sami";"1976";0.030
"Sami";"1977";0.011
"Sami";"1978";0.022
"Sami";"1979";0.027
"Sami";"1980";.
"Sami";"1981";0.019
"Sami";"1982";0.011
"Sami";"1983";0.021
"Sami";"1984";0.021
"Sami";"1985";0.018
"Sami";"1986";0.015
"Sami";"1987";0.016
"Sami";"1988";0.032
"Sami";"1989";0.015
"Sami";"1990";0.017
"Sami";"1991";0.020
"Sami";"1992";0.018
"Sami";"1993";0.024
"Sami";"1994";0.016
"Sami";"1995";0.013
"Sami";"1996";0.014
"Sami";"1997";0.022
"Sami";"1998";0.026
"Sami";"1999";0.025
"Sami";"2000";0.011
"Sami";"2001";0.021
"Sami";"2002";0.031
"Sami";"2003";0.024
"Sami";"2004";0.036
"Sami";"2005";0.012
"Sami";"2006";0.024
"Sami";"2007";0.027
"Sami";"2008";0.020
"Sami";"2009";.
"Sami";"2010";0.020
"Sami";"2011";0.024
"Sami";"2012";0.024
"Sami";"2013";0.019
"Sami";"2014";0.034
"Sami";"2015";0.028
"Sami";"2016";0.025
"Sami";"2017";0.016
"Sami";"2018";0.020
"Sami";"2019";.
"Sami";"2020";0.037
"Samir";"1880";0.000
"Samir";"1881";0.000
"Samir";"1882";0.000
"Samir";"1883";0.000
"Samir";"1884";0.000
"Samir";"1885";0.000
"Samir";"1886";0.000
"Samir";"1887";0.000
"Samir";"1888";0.000
"Samir";"1889";0.000
"Samir";"1890";0.000
"Samir";"1891";0.000
"Samir";"1892";0.000
"Samir";"1893";0.000
"Samir";"1894";0.000
"Samir";"1895";0.000
"Samir";"1896";0.000
"Samir";"1897";0.000
"Samir";"1898";0.000
"Samir";"1899";0.000
"Samir";"1900";0.000
"Samir";"1901";0.000
"Samir";"1902";0.000
"Samir";"1903";0.000
"Samir";"1904";0.000
"Samir";"1905";0.000
"Samir";"1906";0.000
"Samir";"1907";0.000
"Samir";"1908";0.000
"Samir";"1909";0.000
"Samir";"1910";0.000
"Samir";"1911";0.000
"Samir";"1912";0.000
"Samir";"1913";0.000
"Samir";"1914";0.000
"Samir";"1915";0.000
"Samir";"1916";0.000
"Samir";"1917";0.000
"Samir";"1918";0.000
"Samir";"1919";0.000
"Samir";"1920";0.000
"Samir";"1921";0.000
"Samir";"1922";0.000
"Samir";"1923";0.000
"Samir";"1924";0.000
"Samir";"1925";0.000
"Samir";"1926";0.000
"Samir";"1927";0.000
"Samir";"1928";0.000
"Samir";"1929";0.000
"Samir";"1930";0.000
"Samir";"1931";0.000
"Samir";"1932";0.000
"Samir";"1933";0.000
"Samir";"1934";0.005
"Samir";"1935";0.000
"Samir";"1936";0.000
"Samir";"1937";0.000
"Samir";"1938";0.005
"Samir";"1939";0.000
"Samir";"1940";0.004
"Samir";"1941";0.000
"Samir";"1942";0.000
"Samir";"1943";0.000
"Samir";"1944";0.000
"Samir";"1945";.
"Samir";"1946";.
"Samir";"1947";.
"Samir";"1948";.
"Samir";"1949";.
"Samir";"1950";.
"Samir";"1951";.
"Samir";"1952";0.012
"Samir";"1953";.
"Samir";"1954";.
"Samir";"1955";.
"Samir";"1956";.
"Samir";"1957";0.012
"Samir";"1958";0.011
"Samir";"1959";.
"Samir";"1960";0.011
"Samir";"1961";.
"Samir";"1962";.
"Samir";"1963";0.032
"Samir";"1964";0.036
"Samir";"1965";0.025
"Samir";"1966";0.025
"Samir";"1967";0.030
"Samir";"1968";0.015
"Samir";"1969";0.029
"Samir";"1970";0.025
"Samir";"1971";0.029
"Samir";"1972";0.034
"Samir";"1973";0.038
"Samir";"1974";0.038
"Samir";"1975";0.034
"Samir";"1976";0.035
"Samir";"1977";0.031
"Samir";"1978";0.032
"Samir";"1979";0.035
"Samir";"1980";0.026
"Samir";"1981";0.030
"Samir";"1982";0.032
"Samir";"1983";0.029
"Samir";"1984";0.021
"Samir";"1985";0.031
"Samir";"1986";0.015
"Samir";"1987";0.023
"Samir";"1988";0.030
"Samir";"1989";0.025
"Samir";"1990";0.012
"Samir";"1991";0.025
"Samir";"1992";0.010
"Samir";"1993";0.016
"Samir";"1994";0.019
"Samir";"1995";0.022
"Samir";"1996";0.019
"Samir";"1997";0.019
"Samir";"1998";0.011
"Samir";"1999";0.020
"Samir";"2000";0.011
"Samir";"2001";0.024
"Samir";"2002";0.015
"Samir";"2003";.
"Samir";"2004";0.021
"Samir";"2005";.
"Samir";"2006";0.024
"Samir";"2007";0.018
"Samir";"2008";0.023
"Samir";"2009";0.020
"Samir";"2010";0.026
"Samir";"2011";0.012
"Samir";"2012";0.027
"Samir";"2013";0.034
"Samir";"2014";0.028
"Samir";"2015";.
"Samir";"2016";0.016
"Samir";"2017";0.029
"Samir";"2018";0.024
"Samir";"2019";0.024
"Samir";"2020";.
"Samson";"1880";0.107
"Samson";"1881";0.039
"Samson";"1882";0.033
"Samson";"1883";0.046
"Samson";"1884";0.056
"Samson";"1885";0.000
"Samson";"1886";0.000
"Samson";"1887";0.032
"Samson";"1888";0.041
"Samson";"1889";0.049
"Samson";"1890";0.035
"Samson";"1891";0.065
"Samson";"1892";0.023
"Samson";"1893";0.014
"Samson";"1894";0.028
"Samson";"1895";0.038
"Samson";"1896";0.037
"Samson";"1897";0.024
"Samson";"1898";0.045
"Samson";"1899";0.023
"Samson";"1900";0.038
"Samson";"1901";0.021
"Samson";"1902";0.015
"Samson";"1903";0.035
"Samson";"1904";0.010
"Samson";"1905";0.020
"Samson";"1906";0.014
"Samson";"1907";0.023
"Samson";"1908";0.013
"Samson";"1909";0.013
"Samson";"1910";0.017
"Samson";"1911";0.021
"Samson";"1912";0.012
"Samson";"1913";0.024
"Samson";"1914";0.016
"Samson";"1915";0.008
"Samson";"1916";0.020
"Samson";"1917";0.008
"Samson";"1918";0.012
"Samson";"1919";0.012
"Samson";"1920";0.024
"Samson";"1921";0.018
"Samson";"1922";0.004
"Samson";"1923";0.015
"Samson";"1924";0.015
"Samson";"1925";0.008
"Samson";"1926";0.012
"Samson";"1927";0.004
"Samson";"1928";0.004
"Samson";"1929";0.004
"Samson";"1930";0.004
"Samson";"1931";0.014
"Samson";"1932";0.023
"Samson";"1933";0.005
"Samson";"1934";0.020
"Samson";"1935";0.015
"Samson";"1936";0.005
"Samson";"1937";0.005
"Samson";"1938";0.005
"Samson";"1939";0.013
"Samson";"1940";0.004
"Samson";"1941";0.004
"Samson";"1942";0.008
"Samson";"1943";0.004
"Samson";"1944";0.006
"Samson";"1945";.
"Samson";"1946";.
"Samson";"1947";.
"Samson";"1948";.
"Samson";"1949";.
"Samson";"1950";.
"Samson";"1951";.
"Samson";"1952";.
"Samson";"1953";.
"Samson";"1954";.
"Samson";"1955";.
"Samson";"1956";.
"Samson";"1957";.
"Samson";"1958";.
"Samson";"1959";.
"Samson";"1960";.
"Samson";"1961";.
"Samson";"1962";.
"Samson";"1963";.
"Samson";"1964";.
"Samson";"1965";.
"Samson";"1966";.
"Samson";"1967";.
"Samson";"1968";.
"Samson";"1969";0.012
"Samson";"1970";0.010
"Samson";"1971";.
"Samson";"1972";.
"Samson";"1973";.
"Samson";"1974";0.013
"Samson";"1975";.
"Samson";"1976";.
"Samson";"1977";.
"Samson";"1978";.
"Samson";"1979";.
"Samson";"1980";0.011
"Samson";"1981";.
"Samson";"1982";0.018
"Samson";"1983";0.016
"Samson";"1984";0.013
"Samson";"1985";0.010
"Samson";"1986";0.018
"Samson";"1987";0.010
"Samson";"1988";0.015
"Samson";"1989";.
"Samson";"1990";.
"Samson";"1991";.
"Samson";"1992";0.015
"Samson";"1993";.
"Samson";"1994";0.016
"Samson";"1995";0.013
"Samson";"1996";0.014
"Samson";"1997";.
"Samson";"1998";0.011
"Samson";"1999";.
"Samson";"2000";0.017
"Samson";"2001";.
"Samson";"2002";.
"Samson";"2003";.
"Samson";"2004";0.018
"Samson";"2005";.
"Samson";"2006";.
"Samson";"2007";0.012
"Samson";"2008";0.023
"Samson";"2009";0.031
"Samson";"2010";0.023
"Samson";"2011";0.021
"Samson";"2012";0.024
"Samson";"2013";0.031
"Samson";"2014";0.022
"Samson";"2015";0.034
"Samson";"2016";0.022
"Samson";"2017";0.036
"Samson";"2018";0.024
"Samson";"2019";0.034
"Samson";"2020";0.021
"Samuel";"1880";0.085
"Samuel";"1881";0.098
"Samuel";"1882";0.167
"Samuel";"1883";0.168
"Samuel";"1884";0.113
"Samuel";"1885";0.051
"Samuel";"1886";0.129
"Samuel";"1887";0.042
"Samuel";"1888";0.185
"Samuel";"1889";0.256
"Samuel";"1890";0.089
"Samuel";"1891";0.130
"Samuel";"1892";0.149
"Samuel";"1893";0.086
"Samuel";"1894";0.145
"Samuel";"1895";0.103
"Samuel";"1896";0.074
"Samuel";"1897";0.108
"Samuel";"1898";0.056
"Samuel";"1899";0.101
"Samuel";"1900";0.070
"Samuel";"1901";0.094
"Samuel";"1902";0.091
"Samuel";"1903";0.110
"Samuel";"1904";0.089
"Samuel";"1905";0.069
"Samuel";"1906";0.095
"Samuel";"1907";0.070
"Samuel";"1908";0.062
"Samuel";"1909";0.073
"Samuel";"1910";0.090
"Samuel";"1911";0.054
"Samuel";"1912";0.040
"Samuel";"1913";0.032
"Samuel";"1914";0.048
"Samuel";"1915";0.061
"Samuel";"1916";0.053
"Samuel";"1917";0.035
"Samuel";"1918";0.062
"Samuel";"1919";0.053
"Samuel";"1920";0.027
"Samuel";"1921";0.048
"Samuel";"1922";0.038
"Samuel";"1923";0.033
"Samuel";"1924";0.023
"Samuel";"1925";0.037
"Samuel";"1926";0.033
"Samuel";"1927";0.061
"Samuel";"1928";0.048
"Samuel";"1929";0.044
"Samuel";"1930";0.031
"Samuel";"1931";0.032
"Samuel";"1932";0.041
"Samuel";"1933";0.029
"Samuel";"1934";0.050
"Samuel";"1935";0.040
"Samuel";"1936";0.019
"Samuel";"1937";0.014
"Samuel";"1938";0.027
"Samuel";"1939";0.022
"Samuel";"1940";0.026
"Samuel";"1941";0.000
"Samuel";"1942";0.012
"Samuel";"1943";0.018
"Samuel";"1944";0.010
"Samuel";"1945";0.012
"Samuel";"1946";0.017
"Samuel";"1947";0.020
"Samuel";"1948";0.018
"Samuel";"1949";.
"Samuel";"1950";0.034
"Samuel";"1951";0.016
"Samuel";"1952";.
"Samuel";"1953";0.015
"Samuel";"1954";0.012
"Samuel";"1955";.
"Samuel";"1956";.
"Samuel";"1957";0.023
"Samuel";"1958";.
"Samuel";"1959";.
"Samuel";"1960";0.014
"Samuel";"1961";0.017
"Samuel";"1962";0.019
"Samuel";"1963";0.021
"Samuel";"1964";0.015
"Samuel";"1965";0.015
"Samuel";"1966";0.022
"Samuel";"1967";0.015
"Samuel";"1968";0.017
"Samuel";"1969";0.017
"Samuel";"1970";0.027
"Samuel";"1971";0.017
"Samuel";"1972";0.019
"Samuel";"1973";0.015
"Samuel";"1974";0.036
"Samuel";"1975";0.018
"Samuel";"1976";0.051
"Samuel";"1977";0.050
"Samuel";"1978";0.049
"Samuel";"1979";0.048
"Samuel";"1980";0.061
"Samuel";"1981";0.032
"Samuel";"1982";0.063
"Samuel";"1983";0.047
"Samuel";"1984";0.079
"Samuel";"1985";0.063
"Samuel";"1986";0.062
"Samuel";"1987";0.052
"Samuel";"1988";0.085
"Samuel";"1989";0.084
"Samuel";"1990";0.074
"Samuel";"1991";0.053
"Samuel";"1992";0.109
"Samuel";"1993";0.074
"Samuel";"1994";0.104
"Samuel";"1995";0.086
"Samuel";"1996";0.092
"Samuel";"1997";0.095
"Samuel";"1998";0.137
"Samuel";"1999";0.138
"Samuel";"2000";0.131
"Samuel";"2001";0.140
"Samuel";"2002";0.138
"Samuel";"2003";0.145
"Samuel";"2004";0.186
"Samuel";"2005";0.236
"Samuel";"2006";0.256
"Samuel";"2007";0.251
"Samuel";"2008";0.273
"Samuel";"2009";0.267
"Samuel";"2010";0.275
"Samuel";"2011";0.305
"Samuel";"2012";0.347
"Samuel";"2013";0.395
"Samuel";"2014";0.335
"Samuel";"2015";0.370
"Samuel";"2016";0.457
"Samuel";"2017";0.440
"Samuel";"2018";0.431
"Samuel";"2019";0.522
"Samuel";"2020";0.479
"Sander";"1880";0.043
"Sander";"1881";0.020
"Sander";"1882";0.017
"Sander";"1883";0.015
"Sander";"1884";0.000
"Sander";"1885";0.000
"Sander";"1886";0.012
"Sander";"1887";0.032
"Sander";"1888";0.000
"Sander";"1889";0.000
"Sander";"1890";0.035
"Sander";"1891";0.008
"Sander";"1892";0.016
"Sander";"1893";0.007
"Sander";"1894";0.007
"Sander";"1895";0.019
"Sander";"1896";0.018
"Sander";"1897";0.012
"Sander";"1898";0.017
"Sander";"1899";0.017
"Sander";"1900";0.016
"Sander";"1901";0.005
"Sander";"1902";0.005
"Sander";"1903";0.020
"Sander";"1904";0.015
"Sander";"1905";0.015
"Sander";"1906";0.009
"Sander";"1907";0.009
"Sander";"1908";0.009
"Sander";"1909";0.009
"Sander";"1910";0.013
"Sander";"1911";0.008
"Sander";"1912";0.008
"Sander";"1913";0.012
"Sander";"1914";0.004
"Sander";"1915";0.000
"Sander";"1916";0.016
"Sander";"1917";0.004
"Sander";"1918";0.004
"Sander";"1919";0.008
"Sander";"1920";0.003
"Sander";"1921";0.011
"Sander";"1922";0.008
"Sander";"1923";0.007
"Sander";"1924";0.012
"Sander";"1925";0.000
"Sander";"1926";0.012
"Sander";"1927";0.004
"Sander";"1928";0.000
"Sander";"1929";0.000
"Sander";"1930";0.009
"Sander";"1931";0.014
"Sander";"1932";0.005
"Sander";"1933";0.005
"Sander";"1934";0.015
"Sander";"1935";0.010
"Sander";"1936";0.000
"Sander";"1937";0.009
"Sander";"1938";0.000
"Sander";"1939";0.004
"Sander";"1940";0.004
"Sander";"1941";0.000
"Sander";"1942";0.000
"Sander";"1943";0.004
"Sander";"1944";0.000
"Sander";"1945";.
"Sander";"1946";.
"Sander";"1947";.
"Sander";"1948";.
"Sander";"1949";.
"Sander";"1950";.
"Sander";"1951";.
"Sander";"1952";.
"Sander";"1953";.
"Sander";"1954";.
"Sander";"1955";.
"Sander";"1956";.
"Sander";"1957";.
"Sander";"1958";.
"Sander";"1959";.
"Sander";"1960";.
"Sander";"1961";.
"Sander";"1962";.
"Sander";"1963";.
"Sander";"1964";.
"Sander";"1965";.
"Sander";"1966";.
"Sander";"1967";.
"Sander";"1968";0.010
"Sander";"1969";.
"Sander";"1970";0.012
"Sander";"1971";0.012
"Sander";"1972";.
"Sander";"1973";0.013
"Sander";"1974";0.010
"Sander";"1975";0.013
"Sander";"1976";.
"Sander";"1977";.
"Sander";"1978";.
"Sander";"1979";0.013
"Sander";"1980";.
"Sander";"1981";0.011
"Sander";"1982";.
"Sander";"1983";0.013
"Sander";"1984";0.024
"Sander";"1985";0.023
"Sander";"1986";0.010
"Sander";"1987";0.026
"Sander";"1988";0.030
"Sander";"1989";0.035
"Sander";"1990";0.064
"Sander";"1991";0.083
"Sander";"1992";0.117
"Sander";"1993";0.137
"Sander";"1994";0.294
"Sander";"1995";0.355
"Sander";"1996";0.644
"Sander";"1997";0.874
"Sander";"1998";1.703
"Sander";"1999";1.600
"Sander";"2000";1.665
"Sander";"2001";1.562
"Sander";"2002";1.539
"Sander";"2003";1.420
"Sander";"2004";1.299
"Sander";"2005";1.219
"Sander";"2006";1.244
"Sander";"2007";1.150
"Sander";"2008";0.973
"Sander";"2009";1.203
"Sander";"2010";0.967
"Sander";"2011";0.826
"Sander";"2012";0.845
"Sander";"2013";0.905
"Sander";"2014";1.011
"Sander";"2015";0.740
"Sander";"2016";0.703
"Sander";"2017";0.711
"Sander";"2018";0.965
"Sander";"2019";0.810
"Sander";"2020";0.892
"Saulius";"1880";0.000
"Saulius";"1881";0.000
"Saulius";"1882";0.000
"Saulius";"1883";0.000
"Saulius";"1884";0.000
"Saulius";"1885";0.000
"Saulius";"1886";0.000
"Saulius";"1887";0.000
"Saulius";"1888";0.000
"Saulius";"1889";0.000
"Saulius";"1890";0.000
"Saulius";"1891";0.000
"Saulius";"1892";0.000
"Saulius";"1893";0.000
"Saulius";"1894";0.000
"Saulius";"1895";0.000
"Saulius";"1896";0.000
"Saulius";"1897";0.000
"Saulius";"1898";0.000
"Saulius";"1899";0.000
"Saulius";"1900";0.000
